plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
ang20220627t161733-B,42.31031,-82.053937,2022-06-27T16:17:33+00,Solid Waste (6A),CH4,mf,"[-82.05660559856045, 42.30780984178292, -82.04832207278751, 42.31393553698286]",ang,2023-05-14 20:34:52.459507+00:00,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-B/ang20220627t161733-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ry%2BVrOUt%2BKzJwLcigWwBA19ales%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-B/ang20220627t161733-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=hrTKBM3BwY9tResDJH93hjH9lNU%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-B/ang20220627t161733-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=iqq8Wbf6PKHyGZ02wLJPX722OEM%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-B/ang20220627t161733-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=E7cCHa5QOH9SAi5goI3bz2%2FgoCA%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-B/ang20220627t161733-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=VsM%2FBGaBm%2FIM4CJzz%2FGhz9HOzlk%3D&Expires=1714941690
ang20220627t161733-C,42.307638,-82.045969,2022-06-27T16:17:33+00,Solid Waste (6A),CH4,mf,"[-82.05010385780456, 42.301560142695564, -82.03782247227176, 42.310600714421376]",ang,2023-05-14 20:34:52.459749+00:00,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-C/ang20220627t161733-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=eDedGGlzG1JpDe0Bw9beA6fNBTY%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-C/ang20220627t161733-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9hFWmTD8Ok0tyXmAduQ5T8RddeA%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-C/ang20220627t161733-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=MrQ8nNXmaup84h6EuJmMkkeSKxk%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-C/ang20220627t161733-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=GM%2B2dI40cG8xctZywip6pgnWvQo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t161733-C/ang20220627t161733-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=k4f4TdlcmcmJsvqh7oOMXgZsJ1I%3D&Expires=1714941690
ang20220627t143612-A,42.809955,-81.333212,2022-06-27T14:36:12+00,Solid Waste (6A),CH4,mfm,"[-81.33596862116588, 42.80295686037514, -81.32278120035942, 42.81267389050134]",ang,2023-05-14 20:34:52.459313+00:00,544.6801403,213.0073646,6.202,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-A/ang20220627t143612-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=2%2FfxHCFFuFkmavlIy4b%2B1J%2F76zk%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-A/ang20220627t143612-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=HBYjIXJ9B%2B3mQctT980Ibouh%2Fzo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-A/ang20220627t143612-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=n%2B7XIKXuTKCUEAxGfFdWd9KIpOo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-A/ang20220627t143612-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=0dx3pldCqC5UObeg74FBGyzTk4g%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-A/ang20220627t143612-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=z9nzpMopCJFqh7F2rRCiByixiVo%3D&Expires=1714941690
ang20220627t143612-B,42.808855,-81.33279,2022-06-27T14:36:12+00,Solid Waste (6A),CH4,mf,"[-81.33608380142459, 42.80287227946934, -81.32266592014518, 42.81271613937672]",ang,2023-05-14 20:34:52.459023+00:00,871.4690453,492.4322941,6.202,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-B/ang20220627t143612-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=5M0GZT42BVL4pZQgLT4F8DfzNEo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-B/ang20220627t143612-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=dXhf6Ylquzwp6RqSKbt9DZKynRg%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-B/ang20220627t143612-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=1hYOumjvLvrvZWVVCCjMvzpcEGE%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-B/ang20220627t143612-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=GF77jZGvf9RQv9H2KdVFyu3SFSs%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t143612-B/ang20220627t143612-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=q9gT5x7S4oqxyMN889qrk%2BPMIP0%3D&Expires=1714941690
ang20220627t142539-A,42.973859,-81.869576,2022-06-27T14:25:39+00,Solid Waste (6A),CH4,mf,"[-81.87320856902662, 42.97116977797509, -81.86656887503419, 42.976027828800966]",ang,2023-05-14 20:34:52.458880+00:00,1713.418262,404.6314284,5.85,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t142539-A/ang20220627t142539-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=QYgdfStGKHcJK4%2FzFOUGp9Iuh6g%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t142539-A/ang20220627t142539-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ruS2jKwpONXxcAjJOcYEP6qmcxs%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t142539-A/ang20220627t142539-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=x%2B9vyuP5g4Jk5w9%2FXSgTthxctK4%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t142539-A/ang20220627t142539-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=A%2FaxzzI9Tevm44ZqNjRGtUgrTLU%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t142539-A/ang20220627t142539-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=gIgWd0u9Ar4%2BMXca5dKPs%2B%2FOfEg%3D&Expires=1714941690
ang20220627t140536-A,42.088758,-82.864902,2022-06-27T14:05:36+00,Solid Waste (6A),CH4,mf,"[-82.87009655165377, 42.07660970721305, -82.84158298495242, 42.0977281281404]",ang,2023-05-14 20:34:52.458431+00:00,2559.149167,543.106349,5.578,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t140536-A/ang20220627t140536-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=efHPOD14tU2fuPPTUFVp0pJVnTs%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t140536-A/ang20220627t140536-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=FA2woiDkSHIO%2BMcBzMKu7JmLg90%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t140536-A/ang20220627t140536-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=3gvRDWXRTTOEcIyhRM4jeGFduU8%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t140536-A/ang20220627t140536-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=BTb%2Bv3fgZkNYehR6XUXTKEwMrPY%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t140536-A/ang20220627t140536-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=eFckH%2FCeunRmqRB29RZzOigZdRU%3D&Expires=1714941690
ang20220627t133352-A,42.310313,-82.052395,2022-06-27T13:33:52+00,Solid Waste (6A),CH4,mf,"[-82.05573061401006, 42.30798149730241, -82.0492181946676, 42.31279749030569]",ang,2023-05-14 20:34:52.459458+00:00,253.4483974,44.63853112,6.061,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t133352-A/ang20220627t133352-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=LqOWvrY%2BeXXkzJn2u59NXJ3Lofo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t133352-A/ang20220627t133352-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=1Eo3SPOnY2l2PU9VEQ68WAjc1q0%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t133352-A/ang20220627t133352-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=WABdMVB08nXZua0TUqskOg%2FszTg%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t133352-A/ang20220627t133352-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=G%2BGWGWdJvzUCLnqzALHTqFdt144%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/27/ang20220627t133352-A/ang20220627t133352-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=smiVHBgY5s9qO4qv2Zx%2B0bSZngU%3D&Expires=1714941690
ang20220625t202615-A,43.472639,-79.833417,2022-06-25T20:26:15+00,Solid Waste (6A),CH4,mf,"[-79.83872950849859, 43.47030150789891, -79.83011173095876, 43.476511334209405]",ang,2023-05-14 20:34:52.459652+00:00,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t202615-A/ang20220625t202615-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=yva7nskgw39no%2F%2BPCZTGgz7BNP0%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t202615-A/ang20220625t202615-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=yv29TB6JijLyEUyNoQdiFIePFUk%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t202615-A/ang20220625t202615-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9FxYoj3snyTANeaZReHrgcyT6ak%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t202615-A/ang20220625t202615-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=A0c2lgV%2FBpUPDYgcdrZutErAp1w%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t202615-A/ang20220625t202615-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=F%2Bw5VCAVYUqlptyAjlUcIfovd30%3D&Expires=1714941690
ang20220625t201341-A,43.07548,-79.793148,2022-06-25T20:13:41+00,Solid Waste (6A),CH4,mf,"[-79.7969488022941, 43.0724127669747, -79.79009743792774, 43.07737428201122]",ang,2023-05-14 20:34:52.459603+00:00,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t201341-A/ang20220625t201341-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=SHb6ZoQIGZcnrBjSBBD9qa1Zv2g%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t201341-A/ang20220625t201341-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=DeWTzmvOXbgXpPz1TKMGJTxynLI%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t201341-A/ang20220625t201341-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9iAk1CqRXqMUp5mbgi7Aooezefo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t201341-A/ang20220625t201341-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=0icHuzOf0w3iKE7kF7nubKVxRhg%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t201341-A/ang20220625t201341-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=mYsXfyrOKs1rs8N9UoMNwKDKYT8%3D&Expires=1714941690
ang20220625t185001-A,43.077265,-79.793026,2022-06-25T18:50:01+00,Solid Waste (6A),CH4,mf,"[-79.79755239452702, 43.075090910113296, -79.78940121517698, 43.08104472527929]",ang,2023-05-14 20:34:52.459555+00:00,254.4557826,29.88540711,2.882,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t185001-A/ang20220625t185001-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=o68jUMSFy6r5EuG00iOBT0zRpy8%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t185001-A/ang20220625t185001-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=hskjT5KYY%2BA9dsLe4PhijOoj1bc%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t185001-A/ang20220625t185001-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=8gEwt7LjpgjQnJwWcXeLLgUENLE%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t185001-A/ang20220625t185001-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=0HNNHkMCIllaTSzULPw0L6nyVgU%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t185001-A/ang20220625t185001-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=5OthpQ9Xf7Q0P14bRtn87y2TGzs%3D&Expires=1714941690
ang20220625t180610-A,42.809492,-81.333327,2022-06-25T18:06:10+00,Solid Waste (6A),CH4,mfm,"[-81.34935692544715, 42.80719462567887, -81.32294639382887, 42.826610673418955]",ang,2023-05-14 20:35:44.158263+00:00,393.4983583,104.3290013,4.483,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t180610-A/ang20220625t180610-A_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6Pswh76w%2BTELTzRA73ni06zM%2Flo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t180610-A/ang20220625t180610-A_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=MtHeYV8kHnvaEDrZz%2FM4VeGUMJY%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t180610-A/ang20220625t180610-A_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=zUfia7h15%2B732ciVr%2BR4GxvQ4Fs%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t180610-A/ang20220625t180610-A_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=YqzVdR9UbDbxB1XXZziJbowFz9I%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t180610-A/ang20220625t180610-A_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=yDPt6zxE66OhCWiNwQbdmOfIB2A%3D&Expires=1714941690
ang20220625t175620-B,42.975995,-81.873478,2022-06-25T17:56:20+00,Solid Waste (6A),CH4,mf,"[-81.8839959923616, 42.97266119278858, -81.86654098090361, 42.98543133264198]",ang,2023-05-14 20:34:52.458722+00:00,1191.962121,274.6604668,4.366,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-B/ang20220625t175620-B_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=hM3uJj44UCJwTltRIoTBrzqkbQg%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-B/ang20220625t175620-B_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=6q%2FzSMx6RR4P7LrZvXBT1PFa61s%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-B/ang20220625t175620-B_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9s0w2t5t4etQIP8%2FR2yjIiSM9xQ%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-B/ang20220625t175620-B_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=eHo%2B6dUASDQ4JhtW%2Bt83MMB8YIQ%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-B/ang20220625t175620-B_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=fiYbKUhBM4Uh9NPaLSSTqP0aG8s%3D&Expires=1714941690
ang20220625t175620-C,42.974747,-81.869028,2022-06-25T17:56:20+00,Solid Waste (6A),CH4,mf,"[-81.87252729040327, 42.97265667764957, -81.86580512566393, 42.97757494834848]",ang,2023-05-14 20:34:52.458832+00:00,348.021545,173.8195969,4.366,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-C/ang20220625t175620-C_l3a-vis-ch4-mf-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=3HN52a3z%2FvtPAGfDX8sPj%2B4oBKo%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-C/ang20220625t175620-C_l3a-vis-ch4-mf-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=RcmDUmwzvAWdAsQReh%2B2VxbTghc%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-C/ang20220625t175620-C_l3a-vis-ch4-mf-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=7vTQXhzlUVBJuBXdkE52hVlrYSU%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-C/ang20220625t175620-C_l3a-vis-ch4-mf-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=FNVI3hVodf%2FGXm0LTdY7S%2Bm3EmA%3D&Expires=1714941690,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mf-v002/2022/06/25/ang20220625t175620-C/ang20220625t175620-C_l3a-vis-ch4-mf-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=d34Jh1I5iZv94nAb0YsM%2BkOfyhs%3D&Expires=1714941690
